Academic_Year,SSA_T1,Age,Level,Gender,Framework, Starts , Achievements 
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Smart Meter Installations (Dual Fuel), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Specialized Process Operations (Nuclear), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Systems Engineering Masters Level, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Transport Engineering and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Utilities Engineering Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Body and Paint Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Fitting, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Maintenance and Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Parts Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Restoration, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Vehicle Sales, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Water Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Water Process Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Intermediate Apprenticeship,Not App/ Known,Wood and Timber Processing and Merchants Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Able Seafarer (Deck), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Advanced Diagnostics and Management Principles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Aerospace Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,"Aerospace Manufacturing Electrical, Mechanical and Systems Fitter", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Aerospace Manufacturing Fitter, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Aerospace Software Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Automotive Clay Modelling, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Aviation Operations on the Ground, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Building Energy Management Systems, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Building Services Engineering Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Ceramics Manufacturing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Coatings Development Plan, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Composite Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Control /Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Driving Goods Vehicles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Dual Fuel Smart Meter Installer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Electrical /Electronic Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Electrical and Electronic Servicing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Electrotechnical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Non-SASE Compliant, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Engineering Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Engineering Environmental Technologies, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Engineering Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Explosives Storage and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Extractive and Mineral Processing Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Fashion and Textiles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Fashion and Textiles:Technical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Food Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Furniture Furnishings and Interiors Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Gas Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Glass Industry Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,"Heating, Ventilation, Air Conditioning and Refrigeration", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Industrial Applications, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Installation Electrician/Maintenance Electrician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Laboratory Scientist, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Laboratory Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Laboratory Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Large Goods Vehicle (LGV) Driver, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Manufacturing Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Marine Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Mechatronics Maintenance Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,MES Plumbing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Metal Processing and Allied Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Metals Processing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Mineral Products Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Multi-skilled Vehicle Collision Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Nuclear Scientist and Nuclear Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Nuclear Welding Inspection Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Operations and Quality Improvement, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Paper Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Polymer Processing and Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Power Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Power Network Craftsperson, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Print and Printed Packaging, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Process Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Product Design and Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Product Design and Development Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Rail Engineering Overhead Line Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Rail Infrastructure Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Rail Services, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Rail Traction and Rolling Stock Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Rail Transport Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Railway Engineering Design Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Road Passenger Transport - Bus and Coach, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Science Manufacturing Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Smart Meter Installations (Dual Fuel), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Specialized Process Operations (Nuclear), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Systems Engineering Masters Level, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Transport Engineering and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Utilities Engineering Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Body and Paint Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Fitting, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Maintenance and Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Parts Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Restoration, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Vehicle Sales, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Water Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Water Process Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Female,Wood and Timber Processing and Merchants Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Able Seafarer (Deck), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Advanced Diagnostics and Management Principles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Aerospace Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,"Aerospace Manufacturing Electrical, Mechanical and Systems Fitter", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Aerospace Manufacturing Fitter, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Aerospace Software Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Automotive Clay Modelling, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Aviation Operations on the Ground, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Building Energy Management Systems, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Building Services Engineering Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Ceramics Manufacturing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Coatings Development Plan, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Composite Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Control /Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Driving Goods Vehicles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Dual Fuel Smart Meter Installer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Electrical /Electronic Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Electrical and Electronic Servicing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Electrotechnical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Non-SASE Compliant, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Engineering Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Engineering Environmental Technologies, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Engineering Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Explosives Storage and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Extractive and Mineral Processing Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Fashion and Textiles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Fashion and Textiles:Technical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Food Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Furniture Furnishings and Interiors Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Gas Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Glass Industry Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,"Heating, Ventilation, Air Conditioning and Refrigeration", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Industrial Applications, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Installation Electrician/Maintenance Electrician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Laboratory Scientist, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Laboratory Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Laboratory Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Large Goods Vehicle (LGV) Driver, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Manufacturing Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Marine Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Mechatronics Maintenance Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,MES Plumbing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Metal Processing and Allied Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Metals Processing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Mineral Products Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Multi-skilled Vehicle Collision Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Nuclear Scientist and Nuclear Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Nuclear Welding Inspection Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Operations and Quality Improvement, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Paper Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Polymer Processing and Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Power Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Power Network Craftsperson, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Print and Printed Packaging, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Process Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Product Design and Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Product Design and Development Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Rail Engineering Overhead Line Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Rail Infrastructure Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Rail Services, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Rail Traction and Rolling Stock Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Rail Transport Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Railway Engineering Design Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Road Passenger Transport - Bus and Coach, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Science Manufacturing Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Smart Meter Installations (Dual Fuel), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Specialized Process Operations (Nuclear), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Systems Engineering Masters Level, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Transport Engineering and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Utilities Engineering Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Body and Paint Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Fitting, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Maintenance and Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Parts Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Restoration, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Vehicle Sales, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Water Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Water Process Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Male,Wood and Timber Processing and Merchants Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Able Seafarer (Deck), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Advanced Diagnostics and Management Principles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Aerospace Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,"Aerospace Manufacturing Electrical, Mechanical and Systems Fitter", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Aerospace Manufacturing Fitter, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Aerospace Software Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Automotive Clay Modelling, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Aviation Operations on the Ground, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Building Energy Management Systems, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Building Services Engineering Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Ceramics Manufacturing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Coatings Development Plan, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Composite Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Control /Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Driving Goods Vehicles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Dual Fuel Smart Meter Installer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Electrical /Electronic Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Electrical and Electronic Servicing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Electrotechnical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Non-SASE Compliant, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Engineering Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Engineering Environmental Technologies, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Engineering Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Explosives Storage and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Extractive and Mineral Processing Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Fashion and Textiles, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Fashion and Textiles:Technical, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Food Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Furniture Furnishings and Interiors Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Gas Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Glass Industry Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,"Heating, Ventilation, Air Conditioning and Refrigeration", -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Industrial Applications, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Installation Electrician/Maintenance Electrician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Laboratory Scientist, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Laboratory Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Laboratory Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Large Goods Vehicle (LGV) Driver, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Manufacturing Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Marine Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Mechatronics Maintenance Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,MES Plumbing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Metal Processing and Allied Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Metals Processing, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Mineral Products Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Multi-skilled Vehicle Collision Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Nuclear Scientist and Nuclear Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Nuclear Welding Inspection Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Operations and Quality Improvement, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Paper Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Polymer Processing and Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Power Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Power Network Craftsperson, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Print and Printed Packaging, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Process Technology, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Product Design and Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Product Design and Development Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Rail Engineering Overhead Line Construction, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Rail Infrastructure Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Rail Services, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Rail Traction and Rolling Stock Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Rail Transport Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Railway Engineering Design Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Road Passenger Transport - Bus and Coach, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Science Manufacturing Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Smart Meter Installations (Dual Fuel), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Specialized Process Operations (Nuclear), -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Systems Engineering Masters Level, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Transport Engineering and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Utilities Engineering Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Body and Paint Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Fitting, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Maintenance and Repair, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Parts Operations, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Restoration, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Vehicle Sales, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Water Industry, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Water Process Technician, -   , -   
201516,Engineering and Manufacturing Technologies,25+,Unassigned,Not App/ Known,Wood and Timber Processing and Merchants Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Able Seafarer (Deck), -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Advanced Diagnostics and Management Principles, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Aerospace Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,"Aerospace Manufacturing Electrical, Mechanical and Systems Fitter", -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Aerospace Manufacturing Fitter, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Aerospace Software Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Automotive Clay Modelling, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Aviation Operations on the Ground, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Building Energy Management Systems, -   , -   
